match_id,week_tag,created_at,user_a,user_b,display_score,rank_score,overall_confidence,score_personality_total,score_mbti_total,score_astro_total,score_bazi,score_zodiac,score_constellation,score_natal_chart,mutual_like,first_message,reply_24h,sustained_7d,explanation_view,m_personality_score,m_personality_confidence,m_personality_degraded,m_personality_weight,m_personality_verdict,m_mbti_score,m_mbti_confidence,m_mbti_degraded,m_mbti_weight,m_mbti_verdict,m_bazi_score,m_bazi_confidence,m_bazi_degraded,m_bazi_weight,m_bazi_verdict,m_zodiac_score,m_zodiac_confidence,m_zodiac_degraded,m_zodiac_weight,m_zodiac_verdict,m_constellation_score,m_constellation_confidence,m_constellation_degraded,m_constellation_weight,m_constellation_verdict,m_natal_chart_score,m_natal_chart_confidence,m_natal_chart_degraded,m_natal_chart_weight,m_natal_chart_verdict,m_pair_chart_score,m_pair_chart_confidence,m_pair_chart_degraded,m_pair_chart_weight,m_pair_chart_verdict,label_positive_reply24h,label_positive_sustained7d
11492,2026-W13,2026-03-29T11:49:33+00:00,1188,1461,84,92,0.9,79,54,63,67,55,60,60,0,0,0,0,0,79,0.9,0,0.58,medium,54,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11491,2026-W13,2026-03-29T11:49:33+00:00,1187,1303,75,82,0.9,69,59,56,57,35,90,69,0,0,0,0,0,69,0.9,0,0.58,medium,59,0.62,0,0.07,weak,57,0.92,0,0.1575,weak,35,1,0,0.0875,weak,90,1,0,0.028,strong,69,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11490,2026-W13,2026-03-29T11:49:33+00:00,1186,1611,78,86,0.9,69,55,75,73,85,60,70,0,0,0,0,0,69,0.9,0,0.58,medium,55,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11489,2026-W13,2026-03-29T11:49:33+00:00,1185,1328,70,77,0.9,75,60,66,62,60,75,81,0,0,0,0,0,75,0.9,0,0.58,medium,60,0.62,0,0.07,medium,62,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11488,2026-W13,2026-03-29T11:49:33+00:00,1184,1552,73,80,0.9,67,63,75,65,85,85,86,0,0,0,0,0,67,0.9,0,0.58,medium,63,0.62,0,0.07,medium,65,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,86,0.9,0,0.0245,strong,75,0.92,0,0.0525,medium,0,0
11487,2026-W13,2026-03-29T11:49:33+00:00,1181,1365,69,76,0.9,75,58,73,67,85,85,68,0,0,0,0,0,75,0.9,0,0.58,medium,58,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11486,2026-W13,2026-03-29T11:49:33+00:00,1180,1638,67,74,0.9,69,63,67,64,55,85,84,0,0,0,0,0,69,0.9,0,0.58,medium,63,0.62,0,0.07,medium,64,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,84,0.9,0,0.0245,strong,79,0.92,0,0.0525,medium,0,0
11485,2026-W13,2026-03-29T11:49:33+00:00,1179,1350,77,85,0.9,75,52,62,70,20,90,86,0,0,0,0,0,75,0.9,0,0.58,medium,52,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,20,1,0,0.0875,weak,90,1,0,0.028,strong,86,0.9,0,0.0245,strong,79,0.92,0,0.0525,medium,0,0
11484,2026-W13,2026-03-29T11:49:33+00:00,1178,1698,77,85,0.9,70,53,63,69,30,75,81,0,0,0,0,0,70,0.9,0,0.58,medium,53,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,30,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,82,0.92,0,0.0525,strong,0,0
11483,2026-W13,2026-03-29T11:49:33+00:00,1177,1939,71,78,0.9,79,55,63,62,55,60,77,0,0,0,0,0,79,0.9,0,0.58,medium,55,0.62,0,0.07,weak,62,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11482,2026-W13,2026-03-29T11:49:33+00:00,1176,1463,71,78,0.9,62,56,60,62,55,60,60,0,0,0,0,0,62,0.9,0,0.58,medium,56,0.62,0,0.07,weak,62,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11481,2026-W13,2026-03-29T11:49:33+00:00,1175,1513,80,88,0.9,71,52,70,76,55,60,77,0,0,0,0,0,71,0.9,0,0.58,medium,52,0.62,0,0.07,weak,76,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11480,2026-W13,2026-03-29T11:49:33+00:00,1173,1522,80,87,0.9,70,56,76,75,85,85,68,0,0,0,0,0,70,0.9,0,0.58,medium,56,0.62,0,0.07,weak,75,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11479,2026-W13,2026-03-29T11:49:33+00:00,1172,1309,86,95,0.9,80,52,69,74,60,75,65,0,0,0,0,0,80,0.9,0,0.58,strong,52,0.62,0,0.07,weak,74,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11478,2026-W13,2026-03-29T11:49:33+00:00,1171,1925,77,85,0.9,64,58,79,77,100,60,60,0,0,0,0,0,64,0.9,0,0.58,medium,58,0.62,0,0.07,weak,77,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11477,2026-W13,2026-03-29T11:49:33+00:00,1170,1709,80,87,0.9,75,59,67,60,85,60,60,0,0,0,0,0,75,0.9,0,0.58,medium,59,0.62,0,0.07,weak,60,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11476,2026-W13,2026-03-29T11:49:33+00:00,1169,1587,76,84,0.9,66,59,72,66,85,75,65,0,0,0,0,0,66,0.9,0,0.58,medium,59,0.62,0,0.07,weak,66,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11475,2026-W13,2026-03-29T11:49:33+00:00,1165,1495,87,96,0.9,80,59,69,75,60,60,70,0,0,0,0,0,80,0.9,0,0.58,strong,59,0.62,0,0.07,weak,75,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11474,2026-W13,2026-03-29T11:49:33+00:00,1164,1997,75,82,0.9,66,54,62,73,35,60,70,0,0,0,0,0,66,0.9,0,0.58,medium,54,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,35,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11473,2026-W13,2026-03-29T11:49:33+00:00,1163,1482,84,92,0.9,78,59,74,68,85,60,78,0,0,0,0,0,78,0.9,0,0.58,medium,59,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,79,0.92,0,0.0525,medium,0,0
11472,2026-W13,2026-03-29T11:49:33+00:00,1162,1690,69,76,0.9,68,63,66,71,55,60,70,0,0,0,0,0,68,0.9,0,0.58,medium,63,0.62,0,0.07,medium,71,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11471,2026-W13,2026-03-29T11:49:33+00:00,1161,1226,76,84,0.9,65,56,74,68,85,85,68,0,0,0,0,0,65,0.9,0,0.58,medium,56,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11470,2026-W13,2026-03-29T11:49:33+00:00,1159,1315,75,83,0.9,65,59,73,66,85,75,75,0,0,0,0,0,65,0.9,0,0.58,medium,59,0.62,0,0.07,weak,66,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11469,2026-W13,2026-03-29T11:49:33+00:00,1158,1174,77,85,0.9,68,63,63,64,55,60,70,0,0,0,0,0,68,0.9,0,0.58,medium,63,0.62,0,0.07,medium,64,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11468,2026-W13,2026-03-29T11:49:33+00:00,1157,1927,80,88,0.9,68,54,75,78,60,85,86,0,0,0,0,0,68,0.9,0,0.58,medium,54,0.62,0,0.07,weak,78,0.92,0,0.1575,medium,60,1,0,0.0875,medium,85,1,0,0.028,strong,86,0.9,0,0.0245,strong,80,0.92,0,0.0525,strong,0,0
11467,2026-W13,2026-03-29T11:49:33+00:00,1156,1659,70,77,0.9,74,55,68,61,85,60,60,0,0,0,0,0,74,0.9,0,0.58,medium,55,0.62,0,0.07,weak,61,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,70,0.92,0,0.0525,medium,0,0
11466,2026-W13,2026-03-29T11:49:33+00:00,1155,1277,85,94,0.9,76,60,70,75,55,75,81,0,0,0,0,0,76,0.9,0,0.58,medium,60,0.62,0,0.07,medium,75,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11465,2026-W13,2026-03-29T11:49:33+00:00,1154,1586,79,87,0.9,73,63,62,59,55,90,69,0,0,0,0,0,73,0.9,0,0.58,medium,63,0.62,0,0.07,medium,59,0.92,0,0.1575,weak,55,1,0,0.0875,weak,90,1,0,0.028,strong,69,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11464,2026-W13,2026-03-29T11:49:33+00:00,1153,1360,76,84,0.9,67,60,70,57,85,75,81,0,0,0,0,0,67,0.9,0,0.58,medium,60,0.62,0,0.07,medium,57,0.92,0,0.1575,weak,85,1,0,0.0875,strong,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11463,2026-W13,2026-03-29T11:49:33+00:00,1152,1694,78,86,0.9,72,58,68,57,85,60,70,0,0,0,0,0,72,0.9,0,0.58,medium,58,0.62,0,0.07,weak,57,0.92,0,0.1575,weak,85,1,0,0.0875,strong,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11462,2026-W13,2026-03-29T11:49:33+00:00,1151,1224,86,95,0.9,78,60,70,73,60,60,78,0,0,0,0,0,78,0.9,0,0.58,medium,60,0.62,0,0.07,medium,73,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,77,0.92,0,0.0525,medium,0,0
11461,2026-W13,2026-03-29T11:49:33+00:00,1150,1194,77,85,0.9,69,59,70,68,55,90,89,0,0,0,0,0,69,0.9,0,0.58,medium,59,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,90,1,0,0.028,strong,89,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11460,2026-W13,2026-03-29T11:49:33+00:00,1149,1160,84,92,0.9,70,58,79,73,100,75,75,0,0,0,0,0,70,0.9,0,0.58,medium,58,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11459,2026-W13,2026-03-29T11:49:33+00:00,1148,1799,84,92,0.9,82,59,57,60,35,60,70,0,0,0,0,0,82,0.9,0,0.58,strong,59,0.62,0,0.07,weak,60,0.92,0,0.1575,medium,35,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11458,2026-W13,2026-03-29T11:49:33+00:00,1147,1534,77,85,0.9,68,54,65,61,55,90,79,0,0,0,0,0,68,0.9,0,0.58,medium,54,0.62,0,0.07,weak,61,0.92,0,0.1575,medium,55,1,0,0.0875,weak,90,1,0,0.028,strong,79,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11457,2026-W13,2026-03-29T11:49:33+00:00,1146,1990,79,87,0.9,71,56,66,59,55,85,87,0,0,0,0,0,71,0.9,0,0.58,medium,56,0.62,0,0.07,weak,59,0.92,0,0.1575,weak,55,1,0,0.0875,weak,85,1,0,0.028,strong,87,0.9,0,0.0245,strong,86,0.92,0,0.0525,strong,0,0
11456,2026-W13,2026-03-29T11:49:33+00:00,1145,1371,79,87,0.9,71,58,64,63,55,60,78,0,0,0,0,0,71,0.9,0,0.58,medium,58,0.62,0,0.07,weak,63,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11455,2026-W13,2026-03-29T11:49:33+00:00,1144,2046,78,86,0.9,70,59,72,67,85,60,70,0,0,0,0,0,70,0.9,0,0.58,medium,59,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11454,2026-W13,2026-03-29T11:49:33+00:00,1143,1293,78,86,0.9,71,59,62,59,55,75,75,0,0,0,0,0,71,0.9,0,0.58,medium,59,0.62,0,0.07,weak,59,0.92,0,0.1575,weak,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11453,2026-W13,2026-03-29T11:49:33+00:00,1142,1203,76,83,0.9,66,54,66,69,55,75,75,0,0,0,0,0,66,0.9,0,0.58,medium,54,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11452,2026-W13,2026-03-29T11:49:32+00:00,1141,1815,80,88,0.9,70,54,70,70,55,85,87,0,0,0,0,0,70,0.9,0,0.58,medium,54,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,87,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11451,2026-W13,2026-03-29T11:49:32+00:00,1140,1899,80,88,0.9,65,55,78,67,100,75,75,0,0,0,0,0,65,0.9,0,0.58,medium,55,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,79,0.92,0,0.0525,medium,0,0
11450,2026-W13,2026-03-29T11:49:32+00:00,1139,1699,70,77,0.9,71,61,65,65,55,60,80,0,0,0,0,0,71,0.9,0,0.58,medium,61,0.62,0,0.07,medium,65,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,80,0.9,0,0.0245,strong,80,0.92,0,0.0525,strong,0,0
11449,2026-W13,2026-03-29T11:49:32+00:00,1138,1953,80,87,0.9,73,56,71,67,85,60,60,0,0,0,0,0,73,0.9,0,0.58,medium,56,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,70,0.92,0,0.0525,medium,0,0
11448,2026-W13,2026-03-29T11:49:32+00:00,1137,1614,82,90,0.9,74,56,66,68,55,60,77,0,0,0,0,0,74,0.9,0,0.58,medium,56,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11447,2026-W13,2026-03-29T11:49:32+00:00,1136,1394,77,85,0.9,72,52,67,65,55,75,81,0,0,0,0,0,72,0.9,0,0.58,medium,52,0.62,0,0.07,weak,65,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11446,2026-W13,2026-03-29T11:49:32+00:00,1135,1620,78,86,0.9,67,58,70,72,55,85,78,0,0,0,0,0,67,0.9,0,0.58,medium,58,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,78,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11445,2026-W13,2026-03-29T11:49:32+00:00,1134,1272,79,87,0.9,71,54,65,68,55,75,65,0,0,0,0,0,71,0.9,0,0.58,medium,54,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11444,2026-W13,2026-03-29T11:49:32+00:00,1132,1275,78,86,0.9,71,53,62,73,30,60,77,0,0,0,0,0,71,0.9,0,0.58,medium,53,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,30,1,0,0.0875,weak,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11443,2026-W13,2026-03-29T11:49:32+00:00,1131,1895,75,82,0.9,64,55,67,67,55,85,78,0,0,0,0,0,64,0.9,0,0.58,medium,55,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,78,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11442,2026-W13,2026-03-29T11:49:32+00:00,1130,1314,78,86,0.9,68,53,67,71,55,75,75,0,0,0,0,0,68,0.9,0,0.58,medium,53,0.62,0,0.07,weak,71,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11441,2026-W13,2026-03-29T11:49:32+00:00,1129,1800,82,90,0.9,66,60,78,68,100,60,80,0,0,0,0,0,66,0.9,0,0.58,medium,60,0.62,0,0.07,medium,68,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,80,0.9,0,0.0245,strong,79,0.92,0,0.0525,medium,0,0
11440,2026-W13,2026-03-29T11:49:32+00:00,1128,1827,77,85,0.9,67,59,65,69,55,75,65,0,0,0,0,0,67,0.9,0,0.58,medium,59,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11439,2026-W13,2026-03-29T11:49:32+00:00,1127,1193,75,82,0.9,63,52,68,73,60,75,65,0,0,0,0,0,63,0.9,0,0.58,medium,52,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11438,2026-W13,2026-03-29T11:49:32+00:00,1126,1232,72,79,0.9,62,55,64,65,60,60,60,0,0,0,0,0,62,0.9,0,0.58,medium,55,0.62,0,0.07,weak,65,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11437,2026-W13,2026-03-29T11:49:32+00:00,1125,1879,82,90,0.9,77,54,70,55,85,75,81,0,0,0,0,0,77,0.9,0,0.58,medium,54,0.62,0,0.07,weak,55,0.92,0,0.1575,weak,85,1,0,0.0875,strong,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11436,2026-W13,2026-03-29T11:49:32+00:00,1124,1506,76,84,0.9,73,54,62,71,35,75,75,0,0,0,0,0,73,0.9,0,0.58,medium,54,0.62,0,0.07,weak,71,0.92,0,0.1575,medium,35,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11435,2026-W13,2026-03-29T11:49:32+00:00,1123,1298,78,86,0.9,66,58,71,74,55,75,81,0,0,0,0,0,66,0.9,0,0.58,medium,58,0.62,0,0.07,weak,74,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11434,2026-W13,2026-03-29T11:49:32+00:00,1122,1477,78,86,0.9,70,56,65,63,55,75,81,0,0,0,0,0,70,0.9,0,0.58,medium,56,0.62,0,0.07,weak,63,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11433,2026-W13,2026-03-29T11:49:32+00:00,1121,1752,76,83,0.9,66,55,65,70,55,60,60,0,0,0,0,0,66,0.9,0,0.58,medium,55,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,70,0.92,0,0.0525,medium,0,0
11432,2026-W13,2026-03-29T11:49:32+00:00,1119,1343,77,85,0.9,75,63,60,71,30,60,70,0,0,0,0,0,75,0.9,0,0.58,medium,63,0.62,0,0.07,medium,71,0.92,0,0.1575,medium,30,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11431,2026-W13,2026-03-29T11:49:32+00:00,1118,1865,78,86,0.9,71,60,63,66,55,60,60,0,0,0,0,0,71,0.9,0,0.58,medium,60,0.62,0,0.07,medium,66,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11430,2026-W13,2026-03-29T11:49:32+00:00,1117,1753,74,82,0.9,81,56,70,69,55,90,89,0,0,0,0,0,81,0.9,0,0.58,strong,56,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,90,1,0,0.028,strong,89,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11429,2026-W13,2026-03-29T11:49:32+00:00,1116,1961,82,90,0.9,75,54,65,65,55,60,77,0,0,0,0,0,75,0.9,0,0.58,medium,54,0.62,0,0.07,weak,65,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11428,2026-W13,2026-03-29T11:49:32+00:00,1115,1773,68,75,0.9,70,58,69,69,60,75,81,0,0,0,0,0,70,0.9,0,0.58,medium,58,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11427,2026-W13,2026-03-29T11:49:32+00:00,1114,1418,75,83,0.9,69,63,64,67,35,90,89,0,0,0,0,0,69,0.9,0,0.58,medium,63,0.62,0,0.07,medium,67,0.92,0,0.1575,medium,35,1,0,0.0875,weak,90,1,0,0.028,strong,89,0.9,0,0.0245,strong,76,0.92,0,0.0525,medium,0,0
11426,2026-W13,2026-03-29T11:49:32+00:00,1113,1856,78,86,0.9,71,55,72,69,85,60,60,0,0,0,0,0,71,0.9,0,0.58,medium,55,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11425,2026-W13,2026-03-29T11:49:32+00:00,1112,1724,78,86,0.9,69,58,73,69,85,60,70,0,0,0,0,0,69,0.9,0,0.58,medium,58,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11424,2026-W13,2026-03-29T11:49:32+00:00,1111,1625,76,84,0.9,65,52,77,67,85,90,86,0,0,0,0,0,65,0.9,0,0.58,medium,52,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,85,1,0,0.0875,strong,90,1,0,0.028,strong,86,0.9,0,0.0245,strong,83,0.92,0,0.0525,strong,0,0
11423,2026-W13,2026-03-29T11:49:32+00:00,1109,1642,75,82,0.9,65,58,64,62,55,60,78,0,0,0,0,0,65,0.9,0,0.58,medium,58,0.62,0,0.07,weak,62,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11422,2026-W13,2026-03-29T11:49:32+00:00,1108,1376,77,85,0.9,67,59,66,68,60,60,60,0,0,0,0,0,67,0.9,0,0.58,medium,59,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,73,0.92,0,0.0525,medium,0,0
11421,2026-W13,2026-03-29T11:49:32+00:00,1107,1596,73,81,0.9,65,55,62,64,55,60,60,0,0,0,0,0,65,0.9,0,0.58,medium,55,0.62,0,0.07,weak,64,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11420,2026-W13,2026-03-29T11:49:32+00:00,1106,1592,76,84,0.9,67,63,70,67,55,90,89,0,0,0,0,0,67,0.9,0,0.58,medium,63,0.62,0,0.07,medium,67,0.92,0,0.1575,medium,55,1,0,0.0875,weak,90,1,0,0.028,strong,89,0.9,0,0.0245,strong,85,0.92,0,0.0525,strong,0,0
11419,2026-W13,2026-03-29T11:49:32+00:00,1105,1291,84,92,0.9,71,54,78,69,100,60,78,0,0,0,0,0,71,0.9,0,0.58,medium,54,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,80,0.92,0,0.0525,strong,0,0
11418,2026-W13,2026-03-29T11:49:32+00:00,1104,1533,75,82,0.9,68,54,59,66,30,60,78,0,0,0,0,0,68,0.9,0,0.58,medium,54,0.62,0,0.07,weak,66,0.92,0,0.1575,medium,30,1,0,0.0875,weak,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,80,0.92,0,0.0525,strong,0,0
11417,2026-W13,2026-03-29T11:49:32+00:00,1103,1555,80,88,0.9,67,56,76,73,100,60,60,0,0,0,0,0,67,0.9,0,0.58,medium,56,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11416,2026-W13,2026-03-29T11:49:32+00:00,1102,1510,76,83,0.9,65,59,65,60,60,75,75,0,0,0,0,0,65,0.9,0,0.58,medium,59,0.62,0,0.07,weak,60,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11415,2026-W13,2026-03-29T11:49:32+00:00,1101,1765,79,87,0.9,67,58,72,77,60,60,80,0,0,0,0,0,67,0.9,0,0.58,medium,58,0.62,0,0.07,weak,77,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,80,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
